0, -0.08202934, 0.0160954, -0.10762501, 1829102649160767
1, -0.33842942, -0.78991795, -0.120746866, 1829102649160767
1, -0.33828792, -0.7900514, -0.12058491, 1829102654165650
0, -0.08547974, 0.016386509, -0.14135599, 1829102654165650
1, -0.33815813, -0.7901765, -0.12042987, 1829102659170533
0, -0.08187199, -2.7656555E-5, -0.15357971, 1829102659170533
1, -0.33805174, -0.7902885, -0.12028099, 1829102664175416
0, -0.08782101, -0.021041155, -0.14438057, 1829102664175416
0, -0.0795393, -0.022889137, -0.14964437, 1829102669180299
1, -0.3373052, -0.79066956, -0.119732946, 1829102669180299
0, -0.078575134, -0.010491729, -0.13844872, 1829102674185181
1, -0.33721927, -0.7907591, -0.11961425, 1829102674185181
0, -0.080020905, -0.024332047, -0.13689566, 1829102679159547
1, -0.33714792, -0.7908404, -0.119499475, 1829102679159547
0, -0.074391365, -0.045146823, -0.13785458, 1829102684164429
1, -0.33710438, -0.7909049, -0.119394764, 1829102684164429
0, -0.05703354, -0.049286842, -0.11756468, 1829102689169312
1, -0.33672172, -0.7911033, -0.119090214, 1829102689169312
0, -0.06124401, -0.051041126, -0.10705614, 1829102694174195
1, -0.33670855, -0.79113847, -0.11902208, 1829102694174195
1, -0.33665398, -0.7911995, -0.118936606, 1829102699179078
0, -0.07500172, -0.038663745, -0.14895868, 1829102699179078
1, -0.33661342, -0.79124683, -0.11886836, 1829102704183961
0, -0.064888, -0.026355624, -0.11928749, 1829102704183961
0, -0.09290218, -0.045076966, -0.1374116, 1829102709158326
1, -0.33566305, -0.79168504, -0.11822016, 1829102709158326
1, -0.33560738, -0.7917428, -0.11814304, 1829102714163209
0, -0.080384254, -0.039993882, -0.15308285, 1829102714163209
0, -0.06803608, -0.01835835, -0.11416912, 1829102719168092
1, -0.33556768, -0.7917799, -0.118097484, 1829102719168092
1, -0.33554217, -0.7918078, -0.11805878, 1829102724172974
0, -0.06533432, -0.0253762, -0.113640785, 1829102724172974
1, -0.33450568, -0.7922693, -0.11739004, 1829102729177857
0, -0.06270409, -0.020530462, -0.15353918, 1829102729177857
1, -0.33445, -0.7923094, -0.117353864, 1829102734182740
0, -0.06252861, -0.0015550852, -0.13384008, 1829102734182740
0, -0.050525665, -0.025405407, -0.10013151, 1829102739187623
1, -0.33444527, -0.7923164, -0.11734235, 1829102739187623
1, -0.33444268, -0.79232204, -0.11733178, 1829102744192506
0, -0.057631493, -0.015724897, -0.10716343, 1829102744192506
1, -0.33387837, -0.7925624, -0.11697977, 1829102749166871
0, -0.059954643, -0.0038121939, -0.09514952, 1829102749166871
1, -0.33386862, -0.79256576, -0.1169821, 1829102754171754
0, -0.0528059, -0.0039465427, -0.09038925, 1829102754171754
1, -0.33386743, -0.7925646, -0.11698607, 1829102759176637
0, -0.050477028, -0.013582468, -0.0952158, 1829102759176637
1, -0.33383816, -0.79257774, -0.116985664, 1829102764181519
0, -0.050486565, 0.017228365, -0.088020325, 1829102764181519
0, -0.06717682, 0.0026789904, -0.08100939, 1829102769186402
