1903211579182039, -2.5307007, 3.9392853, 8.945648
1903211584217439, -2.5881653, 3.9776, 9.15155
1903211589283357, -2.5330963, 3.9823914, 9.417313
1903211594318757, -2.4373322, 4.0158997, 9.608841
1903211599384675, -2.2529755, 4.0542145, 9.740524
1903211604450593, -2.1141052, 4.0949097, 9.824326
1903211609516511, -1.9824219, 4.159561, 9.898544
1903211614582429, -1.8459625, 4.2313843, 9.862625
1903211619678865, -1.7190704, 4.288849, 9.850662
1903211624744783, -1.618515, 4.3750305, 9.833893
1903211629810701, -1.5083771, 4.4540405, 9.654327
1903211634876619, -1.4485168, 4.5330505, 9.4843445
1903211639942537, -1.3623352, 4.57135, 9.302383
1903211645008455, -1.326416, 4.6072693, 9.153946
1903211650074373, -1.3623352, 4.6240234, 8.969589
1903211655140291, -1.3000793, 4.671921, 8.770874
1903211660206209, -1.2378235, 4.700638, 8.581726
1903211665272127, -1.1827698, 4.688675, 8.445267
1903211670307527, -1.1851501, 4.724594, 8.447647
1903211675373445, -1.2114868, 4.724594, 8.406952
1903211680469881, -1.302475, 4.671921, 8.45723
1903211685535798, -1.3431702, 4.566574, 8.617645
1903211690601716, -1.3359985, 4.4372864, 8.806778
1903211695667634, -1.2641602, 4.360672, 8.991135
1903211700733552, -1.1875458, 4.2912292, 9.1874695
1903211705799470, -1.1971283, 4.238571, 9.402939
1903211710865388, -1.2617645, 4.207443, 9.596878
1903211715931306, -1.2952881, 4.0973053, 9.718979
1903211720997224, -1.2904968, 4.049423, 9.836288
1903211726063142, -1.3168335, 4.001541, 9.922485
1903211731129060, -1.247406, 3.8219757, 9.936844
1903211736194978, -1.2067108, 3.7525482, 9.910507
1903211741260896, -1.2426147, 3.7262115, 9.826721
1903211746357332, -1.2737427, 3.6878967, 9.754883
1903211751392732, -1.2857208, 3.6184692, 9.666306
1903211756458650, -1.2809296, 3.5610046, 9.5849
1903211761524568, -1.2617645, 3.5729828, 9.5082855
1903211766621004, -1.1755829, 3.5945282, 9.477158
1903211771656404, -1.1300964, 3.6424103, 9.436462
1903211776722322, -1.1013641, 3.6878967, 9.450821
1903211781788240, -1.0869904, 3.692688, 9.417313
1903211786854158, -1.1181183, 3.5370636, 9.321533
1903211791920076, -1.247406, 3.242569, 9.106064
1903211796985994, -1.2545929, 3.0462494, 8.83551
1903211802051912, -0.80207825, 3.1420135, 8.42131
1903211807117830, 0.04067993, 2.9911804, 7.454056
1903211812214265, 0.57218933, 2.703888, 6.5634155
1903211817280183, 0.28727722, 2.9600525, 6.8243866
1903211822346101, -0.658432, 3.7190247, 7.695877
1903211827412019, -1.6113281, 4.614456, 8.703827
1903211832447420, -2.1141052, 5.14357, 9.539413
1903211837513338, -1.9752502, 5.3997498, 9.924881
1903211842579256, -1.460495, 5.2752533, 10.082901
1903211847645173, -0.7709656, 4.8490906, 10.233734
1903211852711091, 0.0382843, 4.4348907, 10.355835
1903211857777009, 0.6823273, 4.003937, 10.5737
1903211862842927, 1.1013031, 3.5562134, 10.846649
1903211867908845, 1.3431244, 3.2952423, 10.9496
1903211872974763, 1.4915619, 3.1013184, 10.9040985
1903211878040681, 1.5705719, 2.9313354, 10.8203125
1903211883106599, 1.5346527, 2.8762665, 10.77243
1903211888203035, 1.4221344, 2.9121704, 10.75087
1903211893268953, 1.2808685, 3.0677948, 10.69342
1903211898334871, 1.10849, 3.2210236, 10.518631
1903211903400789, 1.0007477, 3.2904663, 10.295975
1903211908466707, 0.9456787, 3.2330017, 10.092468
1903211913532625, 0.816391, 3.0630035, 9.874603
1903211918598543, 0.6320343, 2.8882294, 9.616028
1903211923664461, 0.38783264, 2.6871185, 9.477158
1903211928730379, 0.11729431, 2.5290985, 9.4843445
1903211933796297, -0.057495117, 2.4429169, 9.582504
1903211938862215, -0.27296448, 2.4093933, 9.661514
1903211943928132, -0.45013428, 2.4213715, 9.668701
1903211948994050, -0.5171814, 2.411789, 9.592087
1903211954059968, -0.67041016, 2.4309387, 9.431671
1903211959125886, -0.72546387, 2.4931946, 9.316742
1903211964191804, -0.6512451, 2.5746002, 9.23056
1903211969257722, -0.4597168, 2.629654, 9.173096
1903211974323640, -0.20353699, 2.7397919, 9.141968
1903211979389558, -0.057495117, 2.8690796, 9.134796
1903211984455476, 0.059829712, 3.017517, 9.1874695
1903211989521394, 0.23460388, 3.0941315, 9.125214
1903211994587312, 0.48120117, 3.127655, 9.034241
1903211999653230, 0.73498535, 3.2114563, 8.969589
1903212004719148, 0.7900543, 3.4341125, 8.936066
1903212009785066, 0.75175476, 3.783661, 8.9743805
1903212014881502, 0.5817566, 4.106888, 9.493927
1903212019947420, 0.5482483, 4.23378, 10.549759
1903212025013338, 0.7661133, 4.1020966, 10.461182
1903212030079256, 0.9121704, 3.8794403, 9.290405
1903212035145173, 0.8642731, 3.8052063, 8.727768
1903212040211091, 0.57458496, 3.831543, 8.940857
1903212045277009, 0.2776947, 3.8483124, 9.235352
1903212050342927, 0.13404846, 3.783661, 9.144363
1903212055408845, 0.0717926, 3.7453613, 8.823547
1903212060474763, -0.021575928, 3.7812653, 8.617645
1903212065540681, -0.09339905, 3.862671, 8.529053
1903212070606599, -0.11254883, 4.15477, 8.402161
1903212075672517, -0.27296448, 4.245743, 8.253723
1903212080738435, -0.524353, 4.188278, 8.105286
1903212085804353, -0.69195557, 4.1523743, 7.9951477
1903212090870271, -0.80207825, 4.099701, 7.9065704
1903212095936189, -0.88827515, 3.9225311, 7.8706512
1903212101002107, -0.91700745, 3.8483124, 7.78685
1903212106068025, -0.9194031, 3.855484, 7.841919
1903212111133943, -0.871521, 3.9081573, 7.920929
1903212116199861, -0.7996979, 3.9608307, 8.069366
1903212121265779, -0.6727905, 3.9776, 8.208237
1903212126331697, -0.5171814, 4.025482, 8.402161
1903212131397615, -0.4237976, 4.061386, 8.512299
1903212136463533, -0.37831116, 4.0709686, 8.5961
1903212141529451, -0.42858887, 3.9081573, 8.521881
1903212146595369, -0.7158966, 3.285675, 8.232178
1903212151661287, -1.0726318, 3.0821686, 8.169922
1903212156727205, -1.326416, 3.297638, 8.325546
1903212161793123, -1.2593842, 3.7621155, 8.643982
1903212166853440, -0.950531, 4.2864532, 8.785233
1903212171919358, -0.6009674, 4.640793, 8.67511
1903212176985276, -0.361557, 4.8059845, 8.555389
1903212182051194, -0.20353699, 4.9233093, 8.426102
1903212187117112, -0.03353882, 5.004715, 8.272873
1903212192183030, 0.14840698, 5.0382233, 8.28006
1903212197248947, 0.33755493, 5.0310516, 8.368652
1903212202314865, 0.43092346, 4.990341, 8.433289
1903212207380783, 0.42375183, 4.90654, 8.483566
1903212212446701, 0.3423462, 4.7269745, 8.478775
1903212217512619, 0.23220825, 4.5402374, 8.445267
1903212222578537, 0.15559387, 4.456436, 8.404556
1903212227644455, 0.08616638, 4.458832, 8.287247
1903212232710373, 0.055038452, 4.5091095, 8.124435
1903212237776291, 0.045455933, 4.5569916, 8.011902
1903212242842209, 0.052642822, 4.6479797, 7.928116
1903212247908127, 0.14123535, 4.669525, 7.762909
1903212252974045, 0.21066284, 4.6838837, 7.664749
1903212258039963, 0.25854492, 4.6862793, 7.691086
1903212263136399, 0.38783264, 4.6431885, 7.952057
1903212268202317, 0.756546, 4.6527557, 7.952057
1903212273268235, 0.95765686, 4.772476, 7.5713806
1903212278334153, 0.7876587, 4.626419, 6.9536743
1903212283400071, 0.42375183, 4.4779816, 6.884247
1903212288465989, 0.2776947, 4.506714, 7.130844
1903212293531906, 0.44769287, 4.6527557, 7.312805
1903212298597824, 0.8930054, 4.911331, 7.375046
1903212303663742, 1.2401733, 5.1411743, 7.4013824
1903212308729660, 1.4412842, 5.2417297, 7.5115204
1903212313795578, 1.5274658, 5.2010345, 7.568985
1903212318861496, 1.5178986, 5.191452, 7.683899
1903212323927414, 1.4652252, 5.1531525, 7.7533417
1903212328993332, 1.3886108, 5.126816, 7.817978
1903212334059250, 1.381424, 5.0430145, 7.774887
1903212339125168, 1.3096008, 4.9783783, 7.8083954
1903212344191086, 1.2234039, 4.911331, 7.829956
1903212349257004, 1.0701752, 4.8849945, 7.8131866
1903212354322922, 0.87145996, 4.8658447, 7.873047
1903212359388840, 0.75894165, 4.8419037, 7.8826294
1903212364454758, 0.737381, 4.8012085, 7.8945923
1903212369520676, 0.69429016, 4.777252, 7.904175
1903212374586594, 0.65119934, 4.7820435, 7.952057
1903212379652512, 0.6894989, 4.7628937, 8.038239
1903212384718430, 0.7900543, 4.777252, 8.167526
1903212389784348, 0.9337158, 4.772476, 8.351883
1903212394850266, 1.0773621, 4.7221985, 8.490753
1903212399916184, 1.1970673, 4.7652893, 8.581726
1903212404982102, 1.3191833, 4.7940216, 8.646378
1903212410048020, 1.4724121, 4.82753, 8.564972
1903212415113938, 1.6256409, 4.88739, 8.394974
1903212420179856, 1.7261963, 4.9520416, 8.215424
1903212425245774, 1.752533, 5.0262604, 8.074158
1903212430311692, 1.6854858, 5.0837097, 7.8945923
1903212435377610, 1.5921173, 5.112442, 7.794037
1903212440443528, 1.5418396, 5.112442, 7.7796783
1903212445509446, 1.4748077, 5.112442, 7.806015
1903212450575364, 1.4580383, 5.1100464, 7.8874054
1903212455641281, 1.5202942, 5.0813293, 8.021484
1903212460707199, 1.666336, 5.0741425, 8.110077
1903212465773117, 1.8052063, 5.076538, 8.179504
1903212470839035, 1.9416656, 5.0861053, 8.215424
1903212475904953, 2.0326538, 5.107666, 8.20105
1903212480970871, 2.080536, 5.1028748, 8.263306
1903212486036789, 2.1786957, 5.095688, 8.2513275
1903212491102707, 2.3439026, 5.0310516, 8.217804
1903212496168625, 2.5138855, 4.9831543, 8.203445
1903212501234543, 2.4588165, 4.9664, 8.222595
1903212506300461, 2.2409515, 5.0382233, 8.296814
1903212511366379, 1.9368744, 5.1220245, 8.327942
1903212516432297, 1.6088715, 5.136383, 8.366257
1903212521498215, 1.4221344, 5.150757, 8.315979
1903212526594651, 1.326355, 5.071747, 8.1723175
1903212531660569, 1.350296, 5.0118866, 7.9544525
1903212536726487, 1.4173431, 4.9592133, 7.7054443
1903212541792405, 1.4724121, 4.894577, 7.477997
1903212546858322, 1.5442352, 4.949646, 7.3894196
1903212551924240, 1.5250854, 4.997528, 7.3606873
1903212556990158, 1.4077606, 5.0262604, 7.4444885
1903212562056076, 1.2713013, 4.992737, 7.4373016
1903212567121994, 1.2138367, 4.98555, 7.473221
1903212572187912, 1.2018585, 4.930481, 7.4325104
1903212577253830, 1.2497406, 4.889786, 7.499542
1903212582319748, 1.3072052, 4.8251495, 7.5785522
1903212587385666, 1.3096008, 4.767685, 7.636017
1903212592451584, 1.350296, 4.688675, 7.6815033
1903212597517502, 1.350296, 4.6240234, 7.7054443
1903212602583420, 1.3239594, 4.5833282, 7.7246094
1903212607649338, 1.2784729, 4.5282593, 7.6455994
1903212612715256, 1.2713013, 4.4372864, 7.506729
1903212617781174, 1.302414, 4.432495, 7.3606873
1903212622847092, 1.2880554, 4.3822174, 7.1907043
1903212627913010, 1.2305908, 4.3558807, 7.047043
1903212632978928, 1.2042542, 4.372635, 6.833969
1903212638044846, 1.2353821, 4.4420776, 6.6496124
1903212643110764, 1.326355, 4.537842, 6.3862457
1903212648207199, 1.3886108, 4.602478, 6.130066
1903212653273117, 1.42453, 4.6000824, 5.9672546
1903212658339035, 1.3910065, 4.5641785, 5.9265594
1903212663404953, 1.34552, 4.480377, 5.9624786
1903212668470871, 1.4532471, 4.3654633, 6.031906
1903212673536789, 1.5705719, 4.2912292, 6.1085205
1903212678602707, 1.6567535, 4.159561, 6.1803436
1903212683668625, 1.6471863, 4.0230865, 6.288086
1903212688704026, 1.5729675, 3.886612, 6.3934326
1903212693769944, 1.4676208, 3.7884521, 6.4293365
1903212698835862, 1.4125519, 3.692688, 6.438919
1903212703901780, 1.4340973, 3.5969238, 6.347946
1903212708967697, 1.4724121, 3.5370636, 6.1875305
1903212714033615, 1.5131073, 3.467636, 5.984024
1903212719099533, 1.5969086, 3.364685, 5.778122
1903212724165451, 1.7812653, 3.3000336, 5.5075684
1903212729231369, 2.0541992, 3.316803, 5.3423767
1903212734297287, 2.4420624, 3.2330017, 4.885086
1903212739393723, 2.6527405, 3.1970825, 4.363144
1903212744459641, 2.4324799, 3.5155182, 4.209915
1903212749525559, 2.1667175, 3.6974792, 4.178787
1903212754591477, 2.1667175, 3.8219757, 4.3415985
1903212759657395, 2.3151703, 3.9177399, 4.5642548
1903212764723313, 2.5186768, 3.7214203, 4.636078
1903212769789231, 2.6096497, 3.3335571, 4.552292
1903212774855149, 2.6647186, 2.9097748, 4.50679
1903212779921067, 2.820343, 2.6464233, 4.411026
1903212784986985, 2.9496307, 2.5578308, 4.3415985
1903212790052903, 3.0118713, 2.5362854, 4.3032837
1903212795118821, 3.0884857, 2.4165802, 4.2745667
1903212800184739, 3.227356, 2.2370148, 4.272171
1903212805250656, 3.5816956, 2.0382996, 4.2577972
1903212810316574, 4.2568665, 1.9305573, 4.2745667
1903212815382492, 5.2456665, 1.9090118, 4.3775177
1903212820448410, 6.2655945, 1.9760437, 4.5642548
1903212825514328, 6.765991, 1.8132324, 4.7414246
1903212830580246, 6.2177124, 1.7605591, 4.9377594
1903212835646164, 4.7500763, 1.8730927, 5.1484375
1903212840712082, 3.4715576, 1.8132324, 5.1628113
1903212845778000, 3.0956726, 1.5019836, 4.9952087
1903212850843918, 3.1555328, 1.0303345, 4.76297
1903212855909836, 3.1770782, 0.55389404, 4.394272
1903212860975754, 2.9208984, 0.237854, 3.9728851
1903212866041672, 2.547409, 0.2450409, 3.6065826
1903212871107590, 2.468399, 0.42938232, 3.355194
1903212876173508, 2.7054138, 0.58740234, 3.161255
1903212881239426, 3.3111572, 0.47727966, 3.1085815
1903212886305344, 4.23053, 0.23066711, 3.1349182
1903212891371262, 4.8386536, 0.120529175, 3.1899872
1903212896437180, 5.7364807, -0.035079956, 3.2139282
1903212901503098, 6.256027, -0.070999146, 3.5108032
1903212906569016, 6.4714966, -0.123672485, 4.0255585
1903212911634934, 6.536148, -0.29125977, 4.612137
1903212916700852, 6.457138, -0.59054565, 4.9952087
1903212921766770, 6.2536316, -1.0286865, 5.248993
1903212926832688, 6.0285797, -1.5266724, 5.387863
1903212931898606, 6.1267395, -1.8594666, 5.486023
1903212936964524, 6.6295166, -1.8666534, 5.5027924
1903212942030442, 7.2352448, -1.5697632, 5.33519
1903212947096360, 7.714096, -1.2872467, 4.849167
1903212952162278, 8.082794, -1.256134, 4.3248444
1903212957228196, 8.417984, -1.3901978, 4.078232
1903212962294114, 8.793869, -1.5027313, 4.205124
1903212967360031, 9.19371, -1.6200409, 4.4924316
1903212972425949, 9.571991, -1.7541199, 4.8467712
1903212977491867, 9.794647, -1.9456635, 5.284912
1903212982557785, 9.70607, -2.1779022, 5.7972717
1903212987654221, 9.691696, -2.493927, 6.3623047
1903212992720139, 9.48819, -2.8147583, 6.948883
