0, 1.5680797, -1.9323826, 2.8561487, 1829385185451434
1, -0.7259899, -0.2831399, 0.030407473, 1829385185451434
0, 2.0766542, -1.3578892, 2.1521215, 1829385190456317
1, -0.72563845, -0.27914813, 0.031503335, 1829385190456317
0, 2.6409957, -0.63675594, 1.5501112, 1829385195461199
1, -0.72531193, -0.2747281, 0.03195902, 1829385195461199
0, 2.835088, 0.18259525, 1.1829869, 1829385200466082
1, -0.72459507, -0.27109373, 0.03281082, 1829385200466082
0, 3.0066168, 0.789093, 0.8317847, 1829385205470965
1, -0.7237699, -0.26763144, 0.033549696, 1829385205470965
0, 3.131421, 1.2783222, 0.6510304, 1829385210475848
1, -0.7228681, -0.26438424, 0.034181856, 1829385210475848
1, -0.72217077, -0.2606377, 0.034057666, 1829385215480731
0, 3.1351686, 1.7506943, 0.5646657, 1829385215480731
1, -0.72115576, -0.2578628, 0.034483507, 1829385220455096
0, 2.7282875, 2.1654882, 0.6040641, 1829385220455096
1, -0.720115, -0.25518402, 0.034779646, 1829385225459979
0, 1.8951402, 2.4753218, 0.5793041, 1829385225459979
1, -0.7190713, -0.2525509, 0.0349498, 1829385230464861
0, 1.0865052, 2.7260418, 0.43785465, 1829385230464861
1, -0.71831566, -0.24918218, 0.034292534, 1829385235469744
0, 0.25226188, 2.9846382, 0.32148135, 1829385235469744
0, -0.61168504, 3.0001335, 0.20229244, 1829385240474627
1, -0.71733016, -0.24664162, 0.03425875, 1829385240474627
1, -0.71641165, -0.24406768, 0.034178726, 1829385245479510
0, -1.4464996, 2.8784618, 0.3171656, 1829385245479510
1, -0.7155669, -0.2414094, 0.03411728, 1829385250484393
0, -2.276994, 2.7470198, 0.5628947, 1829385250484393
1, -0.71507376, -0.23781541, 0.03336742, 1829385255489276
0, -2.812497, 2.661209, 0.87945676, 1829385255489276
1, -0.7143522, -0.23499607, 0.033449855, 1829385260463641
0, -3.080063, 2.6280785, 1.0799757, 1829385260463641
1, -0.71367174, -0.23203987, 0.033575814, 1829385265468524
0, -3.2947407, 2.5546055, 1.1466765, 1829385265468524
1, -0.713035, -0.22893856, 0.033725135, 1829385270473406
0, -3.341814, 2.4719324, 1.0844333, 1829385270473406
1, -0.71272475, -0.22479746, 0.033087447, 1829385275478289
0, -3.2185876, 2.2941103, 0.83344054, 1829385275478289
0, -2.471651, 2.1836014, 0.6810862, 1829385280483172
1, -0.7121506, -0.22147568, 0.03328582, 1829385280483172
1, -0.71160173, -0.21809052, 0.033380013, 1829385285488055
0, -2.0315616, 2.0680857, 0.44561148, 1829385285488055
0, -1.4220257, 1.8901558, 0.28530157, 1829385290492938
1, -0.71107376, -0.21468927, 0.0334003, 1829385290492938
0, -1.1578207, 1.900835, 0.07596564, 1829385295497820
1, -0.71091133, -0.21014756, 0.03227597, 1829385295497820
0, -0.7904172, 1.9160147, 0.066213965, 1829385300502703
1, -0.71046704, -0.20658313, 0.032064077, 1829385300502703
0, -0.23863125, 1.8706312, 0.09533095, 1829385305507586
1, -0.71003205, -0.20299062, 0.031635854, 1829385305507586
1, -0.70961976, -0.1993686, 0.030966556, 1829385310481951
0, -0.17071533, 1.6999559, 0.16848749, 1829385310481951
1, -0.709467, -0.19469152, 0.029190939, 1829385315486834
0, -0.0058341026, 1.7298384, 0.4400301, 1829385315486834
1, -0.7089765, -0.19107738, 0.02836519, 1829385320491717
0, -0.18399024, 1.8596592, 0.67510724, 1829385320491717
1, -0.70842713, -0.18741664, 0.0275241, 1829385325496600
0, -0.440696, 1.9341488, 0.9733853, 1829385325496600
1, -0.7078006, -0.18372235, 0.026766125, 1829385330501483
0, -0.5402434, 1.9393511, 1.0400543, 1829385330501483
1, -0.7073588, -0.17900771, 0.025149416, 1829385335506365
0, -0.43692946, 1.9256277, 0.81317395, 1829385335506365
1, -0.7065766, -0.17542769, 0.02475941, 1829385340511248
0, -0.2095406, 1.9647226, 0.5903567, 1829385340511248
1, -0.70574224, -0.17197198, 0.02461454, 1829385345516131
0, 0.03890252, 2.018218, 0.4225551, 1829385345516131
0, 0.38233125, 2.0405922, 0.16184777, 1829385350490496
1, -0.7048626, -0.1687006, 0.024747634, 1829385350490496
1, -0.70422935, -0.16430551, 0.02401862, 1829385355495379
0, 0.47771358, 1.6184702, -0.105994284, 1829385355495379
1, -0.70326513, -0.1613117, 0.024885127, 1829385360500262
0, 1.2300315, 1.7998304, -0.20577395, 1829385360500262
1, -0.70229703, -0.1584863, 0.025863018, 1829385365505145
0, 1.9292079, 1.8035955, -0.3593063, 1829385365505145
0, 2.0462017, 1.7948847, -0.44469175, 1829385370479510
1, -0.7013262, -0.15579765, 0.026927516, 1829385370479510
1, -0.7005765, -0.15208547, 0.02703858, 1829385375484393
0, 2.4467146, 1.781229, -0.48670483, 1829385375484393
1, -0.6995401, -0.14986548, 0.028536325, 1829385380489276
0, 2.8653893, 1.8291988, -0.47943524, 1829385380489276
1, -0.6984943, -0.14787336, 0.030132324, 1829385385494158
0, 2.8372028, 1.7855501, -0.63128364, 1829385385494158
1, -0.6974455, -0.14602686, 0.031813845, 1829385390499041
0, 2.7820172, 1.7462215, -0.92107844, 1829385390499041
1, -0.6966646, -0.14306754, 0.032312755, 1829385395503924
0, 2.8027706, 1.6131907, -1.2575322, 1829385395503924
1, -0.6956666, -0.1413712, 0.034022525, 1829385400508807
0, 2.7846055, 1.3698692, -1.5590677, 1829385400508807
1, -0.6947164, -0.13974556, 0.035752695, 1829385405513690
0, 2.7659364, 1.1096783, -1.8899434, 1829385405513690
0, 2.6962993, 0.9139404, -2.1675873, 1829385410518572
1, -0.6938545, -0.13820606, 0.037492678, 1829385410518572
