6751487347.0, 6.00776, -3.4403896, -1.1166276000000002, -0.6981911999999999, -0.029089893999999998, -0.02422736
6756461712.0, 5.489371299999999, -2.553318, -0.9546193999999999, -0.6990304, -0.031736054, -0.024457187999999998
6761466595.0, 4.789727, -1.8426866999999998, -0.76584893, -0.6999173000000001, -0.03526944, -0.024276389
6766471478.0, 4.2019434, -1.3800116000000002, -0.5622718000000001, -0.7008745, -0.03907883, -0.024237169
6771476361.0, 3.5776968, -1.1818428, -0.39389450000000004, -0.70191413, -0.043047205, -0.024449477
6776481244.0, 2.5067306, -0.8509426, -0.10799369999999998, -0.7030586999999999, -0.046517957, -0.025465377
6781486126.0, 1.3261641000000002, -0.4926405, 0.29404159999999996, -0.7042093, -0.05025685, -0.026365567000000003
6786491009.0, 0.6312318, -0.78854084, 0.22467071, -0.70536333, -0.053787813, -0.027689243
6791495892.0, 0.08073639999999999, -1.307641, -0.49010685, -0.7065598000000001, -0.057009947000000005, -0.029624112
6796470257.0, -0.4132372, -1.7053556, -1.3659940000000002, -0.7079515000000001, -0.059495862999999996, -0.032545295
6801475140.0, -1.0522096, -1.9438381, -2.2649044999999997, -0.7096085, -0.06219982, -0.035535242
6806480023.0, -1.4205756999999999, -2.3986987999999996, -2.975849, -0.71157426, -0.06471062, -0.038893435
6811484906.0, -1.6315993999999998, -2.9551096, -3.6014144, -0.71377474, -0.0670152, -0.042676654
6816489788.0, -1.9110345000000002, -3.5506992, -4.171567, -0.7162096, -0.068643875, -0.04720617
6821464154.0, -2.117469, -4.0153265, -4.8778615, -0.7187785, -0.070631154, -0.051285632000000005
6826469037.0, -2.2840439999999997, -4.430604, -5.2436, -0.72160053, -0.07269622, -0.055169255
6831473919.0, -2.5283716, -4.751136, -4.79752, -0.72473365, -0.07491784, -0.05863489
6836478802.0, -2.927362, -4.919594999999999, -2.7358, -0.72819185, -0.07691384, -0.061901915999999994
6841483685.0, -3.2355123, -5.0410614, -0.13966268, -0.73174727, -0.0795043, -0.06411958
6846488568.0, -3.3396682999999996, -5.1438559999999995, 2.118427, -0.73531675, -0.08230985, -0.065611646
6851493451.0, -3.2853120000000002, -5.115182, 4.138399, -0.7387961, -0.08530072, -0.06641838
6856498333.0, -3.2237647000000003, -5.0144595999999995, 5.6743484, -0.74207664, -0.08819063, -0.06683708
6861503216.0, -2.9812472000000003, -4.879321, 6.640827000000001, -0.7450058, -0.091115475, -0.06681098
6866508099.0, -2.5424333, -4.6158295, 6.983681699999999, -0.74748045, -0.09386639, -0.06661627
6871482464.0, -1.870234, -4.345376, 6.628375, -0.74941635, -0.096425265, -0.066338934
6876456830.0, -0.94582033, -4.063369000000001, 5.3702984, -0.7508584, -0.09882691, -0.06612623
6881461712.0, -0.054285525999999994, -3.8662233, 3.0600846, -0.7519326999999999, -0.10114204, -0.06609163400000001
6886466595.0, 0.745718, -3.6759186, -0.087696314, -0.75286233, -0.103321545, -0.06636642
6891471478.0, 1.3531044, -3.5942802000000005, -3.2082740000000003, -0.75390047, -0.10543721, -0.06694104
6896476361.0, 1.8414688000000001, -3.6608772000000003, -5.1251254, -0.75522375, -0.10761954, -0.06776275
6901481244.0, 2.052568, -3.7258644, -5.3746004, -0.7568722, -0.109959975, -0.06878141
6906486126.0, 2.3386164000000003, -3.6650267, -4.401331, -0.7587714, -0.11255335, -0.06990514
6911491009.0, 2.3309187999999996, -3.4664822, -2.8883967, -0.76081145, -0.115415074, -0.071123175
6916495892.0, 2.1137629000000002, -3.1823759999999996, -0.55836177, -0.76284504, -0.118382454, -0.072535045
6921500775.0, 2.6036096, -2.7257442000000003, 0.82052004, -0.7647056999999999, -0.121705994, -0.07395349400000001
6926505658.0, 3.0807463999999998, -2.3144388, 1.7113879, -0.7663165, -0.12555265, -0.075340144
6931510540.0, 2.9001342999999995, -1.6617974999999998, 1.8698518, -0.76766723, -0.12992734, -0.07676927
6936515423.0, 1.9751115000000001, -1.0478659, 1.7233131000000002, -0.7688419, -0.13455543, -0.0783452
6941520306.0, 0.99559975, -0.6251612, 1.8735175, -0.76983047, -0.13961698, -0.0797385
6946494671.0, -0.057658672, -0.3138008, 2.1549162999999996, -0.7707555, -0.14435420000000002, -0.08139907
6951499554.0, -1.0260882, -0.037161827, 2.2552592999999996, -0.7716004, -0.1491247, -0.0830062
6956504437.0, -1.8552756000000001, 0.3920288, 2.5547590000000002, -0.7723627, -0.15387084, -0.084488966
6961509320.0, -2.9562724, 0.7348833, 2.9688046000000003, -0.7730001999999999, -0.15867291, -0.08573212
6966514203.0, -3.6937702000000003, 1.0448941999999999, 3.011139, -0.77360463, -0.16304906, -0.08704522
6971519085.0, -3.9309754, 1.4322271, 2.5877912, -0.77415043, -0.16741784, -0.088078626
6976523968.0, -4.1438046, 1.7817258999999999, 2.6174548, -0.7746811, -0.17184253, -0.0887576
6981528851.0, -4.5162783, 2.0815134, 3.188392, -0.7751879, -0.1763223, -0.08906462
6986503216.0, -4.6458254, 2.3828926, 3.3913983999999995, -0.7756845, -0.18052809, -0.089211695
6991508099.0, -4.6501136, 2.7622728, 3.2825297999999994, -0.77615035, -0.18470208, -0.08903912
6996512982.0, -4.6698027, 3.0736904, 3.2578294, -0.77661026, -0.18887915, -0.08848192
7001517865.0, -4.704568, 3.3388023000000002, 3.3630145, -0.7769611, -0.19350733, -0.08717977
7006522747.0, -4.5390387, 3.467101, 3.4205792, -0.77740526, -0.19770473, -0.085802525
7011527630.0, -4.3172245, 3.5761032, 3.3963604, -0.7778196999999999, -0.20189148, -0.08404513400000001
7016532513.0, -4.1807146, 3.6705189, 3.1922803, -0.77821755, -0.20602395, -0.08196429
7021537396.0, -4.012697, 3.7790031, 3.1048782000000004, -0.7784965, -0.21044555, -0.079331204
7026511761.0, -3.7945578, 3.9230843, 3.030551, -0.77884734, -0.21436962, -0.07677093
7031516644.0, -3.6393468, 4.040144000000001, 2.9435987, -0.77917594, -0.21823202, -0.0739931
7036521527.0, -3.4877062000000008, 4.099165, 2.8648505, -0.7794709, -0.22199032, -0.07105424
7041526410.0, -3.4485172999999993, 3.9923716000000002, 2.9633265, -0.77958715, -0.22603755, -0.06772771
7046531292.0, -3.5547782999999997, 3.9066057, 2.9519122, -0.7797755000000001, -0.22953263, -0.06460436
7051536175.0, -3.406567, 3.8779057999999997, 2.744795, -0.7799251, -0.23290429999999995, -0.061355025
7056541058.0, -3.1916833, 3.9489202000000003, 2.576258, -0.78002816, -0.23615281, -0.05804962
7061515423.0, -3.1482472, 3.9495335, 2.4909092999999998, -0.7799756999999999, -0.23953833, -0.05455759
7066520306.0, -3.171005, 3.9036875, 2.3213234000000003, -0.77996826, -0.24243033, -0.051348227999999996
7071525189.0, -3.1600563999999998, 3.8160962999999994, 2.2729263, -0.77990484, -0.24511299, -0.048248492000000004
7076530072.0, -3.240098, 3.7323418, 2.2518506, -0.77978945, -0.24753074, -0.045302715
7081534955.0, -3.3993328000000003, 3.7458544000000003, 2.319572, -0.77933234, -0.25051975, -0.04190029
7086539837.0, -3.3174796000000004, 3.7920732000000004, 2.30802, -0.7790674, -0.25236315, -0.039327554
7091544720.0, -3.7895613, 4.1387835, 2.3528385, -0.77872646, -0.25384185, -0.037021
7096549603.0, -3.8744655, 4.451385500000001, 2.264363, -0.77831554, -0.25488330000000003, -0.03500445
7101523968.0, -3.7299209, 4.53642, 2.105028, -0.7776485, -0.25606015, -0.032825373
7106528851.0, -3.7128862999999996, 4.3581753, 1.9464915, -0.7770866, -0.25625107, -0.031315636
7111533734.0, -3.6053078000000003, 4.1224422, 1.8181286, -0.7764588000000001, -0.25603822, -0.030041798999999998
7116538617.0, -3.3684437000000007, 4.018072, 1.8020770000000002, -0.7757762, -0.2554651, -0.028956277000000002
7121543499.0, -3.148351, 3.8197002, 1.6646976000000002, -0.7749026, -0.2550413, -0.027693799999999998
7126548382.0, -3.0354311000000003, 3.4221725, 1.4377267, -0.774173, -0.2538008, -0.026939513
7131553265.0, -2.9449252999999995, 3.1223287999999996, 1.0932255, -0.77340806, -0.25236705, -0.026177267999999997
7136558148.0, -2.9859693, 2.7649164, 0.55457973, -0.77258766, -0.25079527, -0.025298242999999998
7141563031.0, -2.7106402000000003, 2.431652, -0.0827837, -0.7716236, -0.24931705, -0.024104891
7146537396.0, -1.95911, 2.306611, -0.78791094, -0.77056366, -0.24776550000000003, -0.022763504
7151542279.0, -1.0596621000000002, 2.2531786, -1.4462051, -0.7693234999999999, -0.2463698, -0.021115647999999997
7156547162.0, -0.08030176, 2.0743608, -1.9465318, -0.76792914, -0.24515468, -0.019219471000000002
7161552044.0, 0.93463063, 1.6135798000000001, -2.4826853, -0.7663509, -0.24447419, -0.01690954
7166556927.0, 1.7620668000000002, 0.7525883000000001, -2.9863172000000002, -0.7649304, -0.24364969, -0.014778777
7171561810.0, 2.5454702, -0.4231491, -3.3559067000000002, -0.7636604, -0.2430623, -0.012581509
7176566693.0, 3.4090872, -1.8089113, -3.7415807, -0.76262456, -0.24278404, -0.010314917
7181541058.0, 4.2223396, -3.1451225, -4.3096805, -0.7618934, -0.24298964, -0.007978032
